it does have an antenna ; does it have an antenna ?
it does have any windows ; does it have any windows ?
it does have claws too ; does it have claws too ?
it does have enough gas ; does it have enough gas ?
it does have one ; does it have one ?
it does have stripes ; does it have stripes ?
it does have teeth ; does it have teeth ?
it does have to be warm or cold ; does it have to be warm or cold ?
it does have wings ; does it have wings ?
it does help ; does it help ?
it does hurt ; does it hurt ?
it does hurt ; does it hurt ?
it does hurt ; does it hurt ?
it does hurt ; does it hurt ?
it does hurt ; does it hurt ?
it does hurt ; does it hurt ?
it does hurt ; does it hurt ?
it does hurt ; does it hurt ?
it does hurt now ; does it hurt now ?
it does hurt when the soap goes in her eyes ; does it hurt when the soap goes in her eyes ?
it does itch ; does it itch ?
it does look exactly like that ; does it look exactly like that ?
it does look like a ball ; does it look like a ball ?
it does look like a butterfly ; does it look like a butterfly ?
it does look like anything you 've seen before ; does it look like anything you 've seen before ?
it does look like Daddy 's watch ; does it look like Daddy 's watch ?
it does look like it 's going To close ; does it look like it 's going To close ?
it does look like one ; does it look like one ?
it does look like Poopsky ; does it look like Poopsky ?
it does look like the alligators at the aquarium ; does it look like the alligators at the aquarium ?
it does look like Wolfie ; does it look like Wolfie ?
it does look nice ; does it look nice ?
it does look pretty ; does it look pretty ?
it does look pretty ; does it look pretty ?
it does look right on my head ; does it look right on my head ?
it does make a lot of noise ; does it make a lot of noise ?
it does make a noise ; does it make a noise ?
it does make Eve happy too ; does it make Eve happy too ?
it does make you sneeze ; does it make you sneeze ?
it does mean really bad ; does it mean really bad ?
it does need a roof ; does it need a roof ?
it does need medicine ; does it need medicine ?
it does open ; does it open ?
it does really belong under there ; does it really belong under there ?
it does really work ; does it really work ?
it does ring ; does it ring ?
it does shoot air out at you too ; does it shoot air out at you too ?
it does smell a little like cherries ; does it smell a little like cherries ?
it does smell bad ; does it smell bad ?
it does start sitting down ; does it start sitting down ?
it does stick ; does it stick ?
it does still hurt ; does it still hurt ?
it does still hurt you ; does it still hurt you ?
it does still work ; does it still work ?
it does taste better in the brown one ; does it taste better in the brown one ?
it does taste better out of the brown one ; does it taste better out of the brown one ?
it does taste good ; does it taste good ?
it does taste good ; does it taste good ?
it does taste good ; does it taste good ?
it does taste good ; does it taste good ?
it does taste good ; does it taste good ?
it does taste good ; does it taste good ?
it does taste good ; does it taste good ?
it does taste good ; does it taste good ?
it does taste good ; does it taste good ?
it does taste good ; does it taste good ?
it does taste like ginger ale ; does it taste like ginger ale ?
it does teach you things ; does it teach you things ?
it does tickle ; does it tickle ?
it does tickle ; does it tickle ?
it does tickle ; does it tickle ?
it does turn now ; does it turn now ?
it does wash off ; does it wash off ?
it does work ; does it work ?
it does work ; does it work ?
it does work ; does it work ?
it does write ; does it write ?
Joseph does have the six ; does Joseph have the six ?
Justin does go in the carriage still sometime ; does Justin go in the carriage still sometime ?
Justin does have a giraffe like this ; does Justin have a giraffe like this ?
Justin does have a pipe ; does Justin have a pipe ?
Justin does have a runny nose too ; does Justin have a runny nose too ?
Justin does have one of these ; does Justin have one of these ?
Kirsten does have teeth ; does Kirsten have teeth ?
Kirsten does like to ride in the stroller ; does Kirsten like to ride in the stroller ?
Kris does go home too ; does Kris go home too ?
lamb does take a bath too ; does lamb take a bath too ?
Leila does play there too ; does Leila play there too ?
Linda does have a wristwatch ; does Linda have a wristwatch ?
Maggie does make cookies for Nina ; does Maggie make cookies for Nina ?
